controller,disturbance,run,MAP RMSE (mmHg),Unsafe event rate (%),Suction time (%),Backflow duration (%),Speed variation (krpm),Recovery time (s)
Transformer-only Actor-Critic,Afterload rise,3,5.034833275706133,6.02809196559408,3.5490101776741074,3.359360313899207,0.45226184705940237,14.129455609042173
Transformer-only Actor-Critic,Afterload rise,4,6.412637050106569,5.05061396515241,3.2404729399563172,3.632342730212366,0.38660316445762205,11.367358552141443
Transformer-only Actor-Critic,Afterload rise,5,4.973691961328418,6.025884789712104,3.2338658895237997,3.637379902221941,0.48446791764106745,15.219526713088708
Transformer-only Actor-Critic,Afterload rise,6,6.2542684791179886,5.05476488430425,3.9321129760520352,2.9632941851153203,0.47131873101483207,11.697951374288744
Transformer-only Actor-Critic,Afterload rise,7,5.218079724853934,6.036348575535096,3.4703246590421646,3.5331775085987824,0.3311015145911653,10.680296798396462
Transformer-only Actor-Critic,Afterload rise,8,5.875822643174917,6.390970079187869,3.83073017626,2.797506068095351,0.5531523821866483,15.24155419874538
Transformer-only Actor-Critic,Afterload rise,9,6.739456945921381,5.093119156512854,4.335742391576131,3.5178455899908214,0.5665994503106574,13.654596811297104
Transformer-only Actor-Critic,Afterload rise,10,5.923300533900545,5.788377842022763,3.183180048578684,2.615290287254478,0.6104253077428689,14.606309951432845
Transformer-only Actor-Critic,Afterload rise,11,7.208844785936981,5.640286434623014,3.837335713887963,2.086058414496908,0.37232155628511,13.102838968685843
Transformer-only Actor-Critic,Afterload rise,12,7.443523692707714,3.9618144103293975,2.748816712465943,4.389365760816371,0.5131125999658711,12.963976653375655
Transformer-only Actor-Critic,Composite,1,7.015028661013319,11.102143599851951,4.750611666583984,5.147178887556285,0.5582998407222112,20.261817696478772
Transformer-only Actor-Critic,Composite,2,8.12334954217442,7.878007903311954,4.291667127424667,4.6137397086855945,0.5283514308031714,17.564274350726617
Transformer-only Actor-Critic,Composite,3,7.8136164316660315,7.897933268711885,5.850326076033425,5.129205209082746,0.5239099951177141,18.457509090701294
Transformer-only Actor-Critic,Composite,4,7.962621708535766,6.965704541987868,5.334526458273197,5.886569009462836,0.5967312920563052,20.262988104785908
Transformer-only Actor-Critic,Composite,5,7.407342102833107,7.73146970835807,4.708047245283862,5.554750007879969,0.4547182497427487,23.50396125919713
Transformer-only Actor-Critic,Composite,6,8.613335444845907,8.203905875456034,5.112544478754152,5.904546530132706,0.6044308935054531,20.841311819504707
Transformer-only Actor-Critic,Composite,7,7.299335506460369,8.802578758548625,7.644846783259636,3.9232522595529136,0.5032915880653596,17.570541405514202
Transformer-only Actor-Critic,Composite,8,8.202508267740505,7.5072571757572755,5.767033080319791,5.145721387891112,0.6222747017561994,19.628976842417092
Transformer-only Actor-Critic,Composite,9,6.321773371645574,8.131792729857779,5.086470699495877,6.166956304388619,0.6363878351552501,21.74851620268252
Transformer-only Actor-Critic,Composite,10,6.521171905612528,8.421632235105651,6.789595005478944,3.5701685847779543,0.5313769836104039,17.937344855322067
Transformer-only Actor-Critic,Composite,11,7.742501961684403,10.628129653091953,4.931830324264724,4.795087224472688,0.6357576004606759,19.390390862809426
Transformer-only Actor-Critic,Composite,12,9.207361358839188,8.324187868131721,5.15460165618154,3.439025151149427,0.5972624885991894,17.55248041608304
CNN-only Actor-Critic,Nominal,1,4.5518432049837,2.267002626724143,1.0228705609845627,0.9388727785499564,0.21372470208891245,8.682959484240833
CNN-only Actor-Critic,Nominal,2,4.242517153282368,3.255915435979457,2.072516691601503,0.7739873302840465,0.2439687945536089,6.348004880097325
CNN-only Actor-Critic,Nominal,3,4.266832448010607,2.289112898661298,1.6425815871625726,1.5431720482990179,0.19435962245773877,8.885510918575502
CNN-only Actor-Critic,Nominal,4,4.309837014402613,2.720087847251519,0.911529365813856,0.9285388773841856,0.2503949031775326,6.973297420627286
CNN-only Actor-Critic,Nominal,5,3.6722750212609925,2.5026076351459206,1.3926373640243501,1.2553541761852245,0.1862492509087632,9.163725174570402
CNN-only Actor-Critic,Nominal,6,4.692883514993994,2.314616387086091,1.5351378490509113,1.4856880082375725,0.2580707122031833,9.537123023186544
CNN-only Actor-Critic,Nominal,7,3.897887953831777,2.3464660886630697,1.552581514932671,0.834260098541574,0.15695247610495794,8.228042048813256
CNN-only Actor-Critic,Nominal,8,5.5246018363862,2.943295909452189,1.4915788910030428,1.7725271232147546,0.22346193187822494,12.446399135430465
CNN-only Actor-Critic,Nominal,9,3.202354814327735,2.2273918816991762,0.9776622293305441,0.6234071365809307,0.22100350536117017,9.10453416125172
CNN-only Actor-Critic,Nominal,10,4.029748701325675,2.293969654564128,1.2724709218986683,0.5845409070822063,0.2159781568237921,9.553713318442924
CNN-only Actor-Critic,Nominal,11,4.352180187911085,2.669248045708154,0.8618498075799668,0.7901299807948565,0.27030832005152805,7.062041664449731
CNN-only Actor-Critic,Nominal,12,5.1294529206016675,1.9231338448058781,1.2974741864726869,1.1341337714755622,0.1657778204739944,9.406303205177519
CNN-only Actor-Critic,Sensor noise,1,5.3018065832179815,3.784805835927564,2.4225141528357073,1.6383279115701603,0.277182788835923,10.605626911761984
CNN-only Actor-Critic,Sensor noise,2,6.187298261216479,3.549470909150291,3.3415884500389823,1.158170276229633,0.23910280039485599,14.67271007029005
CNN-only Actor-Critic,Sensor noise,3,5.166334830023746,3.5609631405951783,3.309897420389847,2.2643602453640694,0.33975561414494726,15.527649759222664
CNN-only Actor-Critic,Sensor noise,4,4.847051515347847,3.5688256557255014,2.953353540790464,1.3002991533139105,0.3127005447867459,14.532133743880502
CNN-only Actor-Critic,Sensor noise,5,6.079192984396904,3.955205854355034,2.3276679545121906,2.7760499662517018,0.2510949756136013,11.754284974963523
CNN-only Actor-Critic,Sensor noise,6,5.530382693708906,3.24289676505673,2.8256271151559393,2.4060838088054837,0.2770224334796554,14.244116144036926
CNN-only Actor-Critic,Sensor noise,7,6.393831760893888,4.5854867071854315,1.9840633720090601,2.231137864617573,0.3017589136478856,13.270864342225947
CNN-only Actor-Critic,Sensor noise,8,4.731308981645312,3.2623712237592946,1.444289810407467,2.0953047890276815,0.2795415593447315,14.18263062837712
CNN-only Actor-Critic,Sensor noise,9,6.0668753537951625,3.385955709602978,3.0924743980486435,1.9851227635419826,0.2131294347184236,14.73765302566017
CNN-only Actor-Critic,Sensor noise,10,5.6288313607057265,3.970607557349226,2.7203058479962636,2.535966441485995,0.33906929866519275,13.408187669292733
CNN-only Actor-Critic,Sensor noise,11,6.157847499933225,4.894544346101052,2.8122415880746456,2.137662720300615,0.35644880888549996,13.13834490698189
CNN-only Actor-Critic,Sensor noise,12,5.061434581849511,3.179694001200384,2.4859474967714013,1.1545195746091497,0.21010398651179316,10.81364405674123
CNN-only Actor-Critic,Parameter drift,1,7.031817267501522,7.700577898917954,5.316605065966075,2.3914806582059254,0.38415174048091516,18.542761149689458
CNN-only Actor-Critic,Parameter drift,2,8.048021302275613,5.814206771757428,5.12982364811141,3.352792408874808,0.37220307869395747,15.606791667433546
CNN-only Actor-Critic,Parameter drift,3,6.53237967983786,5.776333147778799,3.906476682506593,3.7928299780832315,0.35019546002358903,15.094378740849553
CNN-only Actor-Critic,Parameter drift,4,7.5767650440302825,7.866055021640214,3.3420527971161196,3.7256717813803055,0.39877753777851926,14.304380119117724
CNN-only Actor-Critic,Parameter drift,5,7.546646883857191,6.365629345911186,3.5778535939532117,2.6049140142551206,0.3493952189575765,17.097101044315206
CNN-only Actor-Critic,Parameter drift,6,7.145339987811392,5.564995969756632,3.9441036541268013,3.583096719572186,0.344704544694604,16.247492492284454
CNN-only Actor-Critic,Parameter drift,7,7.799003313898306,5.63849443625826,4.176721228299277,2.9830215898580543,0.3600812887367138,13.990290275465547
CNN-only Actor-Critic,Parameter drift,8,8.219419878130832,5.3353539386340465,3.923052258067559,2.9472272928814913,0.4777116626064392,12.185652581032235
CNN-only Actor-Critic,Parameter drift,9,6.80428325477939,4.519761430039038,4.209780943974713,2.6614596755294793,0.4216592343614,13.038428359732865
CNN-only Actor-Critic,Parameter drift,10,6.593757927281352,6.519114877303198,3.222282346011491,3.3606899054000707,0.2656626210698394,12.73437707032335
CNN-only Actor-Critic,Parameter drift,11,6.3133409442073,6.184130469374729,4.659431771367881,1.5313662691232737,0.2847918508899917,16.261528674992974
CNN-only Actor-Critic,Parameter drift,12,6.913303622473628,6.325774705700596,3.812665661849933,3.846327005698524,0.37901490245375585,16.81348121395412
CNN-only Actor-Critic,Preload drop,1,7.345282311497969,8.79605765913789,5.355044729917306,4.637987752924894,0.3667559243773886,18.578540733901676
CNN-only Actor-Critic,Preload drop,2,9.06631024055923,10.000032688090986,5.899532167902027,4.5353809145062245,0.5542684318939155,18.8725029827967
CNN-only Actor-Critic,Preload drop,3,7.78234280885305,7.527594603965933,6.701928358251624,5.289969982850482,0.3665270932146309,15.406097786092849
CNN-only Actor-Critic,Preload drop,4,8.673552239654743,8.86135873109993,6.897806998837679,4.5335161598216756,0.5344225813979799,19.783418934474927
CNN-only Actor-Critic,Preload drop,5,8.360626434857922,9.82142213834442,6.562760465649246,5.093450334897389,0.5853586575623074,17.961597802482046
CNN-only Actor-Critic,Preload drop,6,7.802119601901879,7.684820967728391,6.247444135667791,4.549755437094832,0.5727882014350384,15.334667476386489
CNN-only Actor-Critic,Preload drop,7,8.849603098099095,10.256740945603562,4.8658441014728595,4.4120019373372115,0.6519297297987381,14.533776922314088
CNN-only Actor-Critic,Preload drop,8,9.08595569495965,7.7335749366077735,6.874441757478066,5.421683962535138,0.4203071278945092,18.214971723343147
CNN-only Actor-Critic,Preload drop,9,7.695873404494049,8.22026839137538,7.884136346017534,4.868322596366642,0.5302656185577691,21.761619975552524
CNN-only Actor-Critic,Preload drop,10,5.7483638540656745,9.071964031125745,6.436818585869089,3.6956678507418985,0.3369168069457576,18.69533006349271
CNN-only Actor-Critic,Preload drop,11,8.372711975560094,6.898605899016878,7.698213879193612,4.828533602394909,0.5117529041129765,19.444463964120917
CNN-only Actor-Critic,Preload drop,12,6.925796872406538,7.806182835320789,8.056164783550123,5.075822045379353,0.4897838838286591,16.68867059874576
CNN-only Actor-Critic,Afterload rise,1,7.878075951058344,10.24787392040354,4.1066956099386465,4.358674550554789,0.6291374880674571,21.743512270597552
CNN-only Actor-Critic,Afterload rise,2,8.222918333601008,8.224642380589772,5.687712094916822,5.0500181690209835,0.4334727936257769,14.127264912584295
CNN-only Actor-Critic,Afterload rise,3,7.154938632523619,7.163464164239121,4.81632032429771,5.277288501624574,0.3946110775513623,19.55654155636113
CNN-only Actor-Critic,Afterload rise,4,6.917701593700333,6.969785391315361,4.519366623638542,4.447262571257434,0.5953246161664637,18.996432183165982
CNN-only Actor-Critic,Afterload rise,5,6.239494315291476,6.922448031241446,5.838843086043675,5.037479535306667,0.4955842831625998,16.631039959230947
CNN-only Actor-Critic,Afterload rise,6,8.13120007993332,8.194490771737016,6.50441004244352,4.20020372229741,0.4384753829003343,15.163829850453158
CNN-only Actor-Critic,Afterload rise,7,6.753813051334452,7.702145358597803,4.461731241532798,6.512621131103881,0.5087740796487684,15.592389729211773
CNN-only Actor-Critic,Afterload rise,8,8.112606330035181,6.7929160625815745,3.807218981036105,7.092704477609951,0.45881524359807563,21.308527474887203
CNN-only Actor-Critic,Afterload rise,9,7.7125776862493645,6.683645044500617,4.539885720914862,4.39665624989409,0.39599921976615216,18.910905479630735
CNN-only Actor-Critic,Afterload rise,10,6.006123188854688,8.95335660355546,5.52791640700987,6.01881974847811,0.44214712556215374,15.499502719591083
CNN-only Actor-Critic,Afterload rise,11,8.231780541901209,7.071461126699081,5.81889975496443,6.210759727579419,0.5775062562705222,21.77126143691174
CNN-only Actor-Critic,Afterload rise,12,7.910786358758458,7.350933883163432,3.733425809656515,5.263297517708487,0.5056436937895369,14.988123412850548
CNN-only Actor-Critic,Composite,1,9.449505600274282,13.965485947789395,8.513135349363282,8.084017293786948,0.5780991830199217,16.915152547517966
CNN-only Actor-Critic,Composite,2,6.799589724783967,14.30821082301718,7.859994556881642,6.347263459677074,0.5926289510816873,21.256065961406353
CNN-only Actor-Critic,Composite,3,7.359875800352405,12.379611065659082,7.467925023545799,5.854830177599781,0.7320576464878399,29.653920744495103
CNN-only Actor-Critic,Composite,4,10.132869286553065,15.545340982107563,6.758743462662725,5.462960834458365,0.6334257053066743,24.96713093730349
CNN-only Actor-Critic,Composite,5,9.871367383177029,12.541987845514539,10.016543703490592,4.9972742668358485,0.577989007605934,24.534169899052774
CNN-only Actor-Critic,Composite,6,6.8326756845014645,13.511860715147977,10.089772139456844,5.405261412382355,0.68962508509496,24.10884026708341
CNN-only Actor-Critic,Composite,7,9.188950853038493,13.81334127559658,8.719445787835499,6.551768906255783,0.511966428687192,20.65769323398958
CNN-only Actor-Critic,Composite,8,10.241935019098602,11.175139107076857,8.037893812413163,6.177746550651907,0.4199089632353216,22.574275598386766
CNN-only Actor-Critic,Composite,9,6.206608491416834,12.320921774779936,8.340723203890942,5.70417828230648,0.5214129092354339,23.83563953133066
CNN-only Actor-Critic,Composite,10,9.332238886219153,10.4082995827429,8.385559288768786,5.029588681419351,0.7596226947133392,22.609450227267303
CNN-only Actor-Critic,Composite,11,9.352194616598235,14.784178449659443,8.696945715496044,6.210915131470959,0.6470608602803469,26.088492855659613
CNN-only Actor-Critic,Composite,12,9.795053452382627,9.018795113761197,10.504677582972034,8.606795029201477,0.5949460689874914,26.61364141761589
Reward ablation baseline,Nominal,1,3.3697294929299466,2.718015035150583,1.2774267344535473,1.2794546937561717,0.5080352934422865,5.188692344253228
Reward ablation baseline,Nominal,2,3.234142175524057,3.0858210904278778,1.6744762041273407,1.1246700290598586,0.35646027356727406,4.107050666478254
Reward ablation baseline,Nominal,3,3.3144478107092623,1.7295037541412488,1.4425044873983845,1.5972892334851652,0.42547077552784596,6.36998850755591
Reward ablation baseline,Nominal,4,2.5573838069520916,2.709598524413933,2.059750340864575,1.7498813495865362,0.42269519405422745,4.940331125182669
Reward ablation baseline,Nominal,5,3.032468395592817,2.8023438064903003,1.7602615139819093,1.194393155509673,0.569414315486186,6.0143410592464015
Reward ablation baseline,Nominal,6,2.5518331162995946,2.646224069404626,1.0936663024206008,1.089649598157955,0.4732729134025326,4.674365552628792
Reward ablation baseline,Nominal,7,4.460920319543822,2.469776629599761,2.0043324335855157,1.8839254149544606,0.43603882488369183,5.10709762556883
Reward ablation baseline,Nominal,8,3.1975263271447383,2.5449701596464114,1.2488620395273304,1.2121784044736377,0.4670537455965769,6.135766136565047
Reward ablation baseline,Nominal,9,3.758745287543237,2.727014437519088,1.563081321757552,1.3568335572728005,0.49780109316660376,6.921209327053568
Reward ablation baseline,Nominal,10,3.5843267690690377,3.194057518709308,1.2697657701666476,0.9875953045280855,0.5452602182852315,5.3388702629452975
Reward ablation baseline,Nominal,11,3.184491897432981,3.05165925384823,1.9965582779493551,1.3890372769498516,0.3855327671070732,7.291572347215606
Reward ablation baseline,Nominal,12,2.53241300671653,2.817899691660941,1.3751546220147066,1.1792506665403912,0.41079269444146554,5.495347492669236
Reward ablation baseline,Sensor noise,1,4.410552415658586,4.200903108702559,2.8973566693291213,2.068361736389443,0.642503763683454,6.520839045189854
Reward ablation baseline,Sensor noise,2,4.0147279472926645,4.60261690887124,2.4845667680361894,2.6427052715742976,0.6881646639982761,6.816438075156939
Reward ablation baseline,Sensor noise,3,4.112625303696088,4.361772290492915,2.560325131839576,1.1124489374407278,0.44348081207337003,7.6543030058091395
Reward ablation baseline,Sensor noise,4,4.312657950176027,3.459588183604374,3.0578858056495135,2.6808246372297733,0.5985428456545966,7.737162327697574
Reward ablation baseline,Sensor noise,5,3.853433478603475,1.8705019704836507,2.825581009730754,2.054107855047712,0.6253874096954222,7.105384056488436
Reward ablation baseline,Sensor noise,6,3.5592043745269266,3.673424051060976,3.435871774554197,1.6417358403426494,0.5836530022208045,8.347885824753684
Reward ablation baseline,Sensor noise,7,4.347407904652907,3.212448946434971,2.5414287779748665,1.984201831179517,0.5243023110169844,7.975235875966066
Reward ablation baseline,Sensor noise,8,3.8467137752109433,3.701429661785826,2.3116948222873237,3.006074279203121,0.6244958354925342,7.074512277914189
Reward ablation baseline,Sensor noise,9,4.2090591662236525,4.8273088111227045,2.5039592433361704,2.7957798897197845,0.6112616657340173,7.254470507172364
Reward ablation baseline,Sensor noise,10,3.608579534211233,4.533619630190325,1.9158123534256875,2.0204445037810093,0.5755138173515542,7.8449902862692635
Reward ablation baseline,Sensor noise,11,4.199823248671196,5.584274432178266,2.397113950374407,1.860644738753654,0.5538914753881272,8.726498933276549
Reward ablation baseline,Sensor noise,12,4.603819271235965,4.351910313720485,2.89142354837645,2.284359662947861,0.573480118885264,6.348078732565217
Reward ablation baseline,Parameter drift,1,4.427622763629265,7.1600824041859985,3.1624294966894086,3.4658761809444525,0.5094527686847136,9.336219177400862
Reward ablation baseline,Parameter drift,2,4.325088606254647,4.558278149161684,2.5776398096406314,3.102613937550267,0.730864347297178,9.278039287788188
Reward ablation baseline,Parameter drift,3,4.831112373805521,4.882528645650247,3.5790230660619926,3.6091744638556595,0.502393217659971,8.430295779463414
Reward ablation baseline,Parameter drift,4,4.779562871990619,5.357658894893741,3.552795396378632,3.7432540613931886,0.6779764647991163,9.920619982584173
Reward ablation baseline,Parameter drift,5,3.5539618822162824,4.555354407763418,3.894881590107478,2.369066171427191,0.7712240663506162,9.673041335949753
Reward ablation baseline,Parameter drift,6,4.920551748024589,6.086370362865715,2.9439467521978715,3.884873326109375,0.6235324773432308,10.215131591033296
Reward ablation baseline,Parameter drift,7,5.153599654253592,5.650685259172926,4.262107247210585,2.89735335547106,0.5638414170969692,8.792817937556313
Reward ablation baseline,Parameter drift,8,5.049369822831985,4.459144040237728,4.804838039676456,3.8102341629950627,0.7612154509501184,8.130697256996317
Reward ablation baseline,Parameter drift,9,5.263321942291789,6.184689637241057,3.95791576210989,3.7750024638089887,0.7587261458249513,8.900481725726875
Reward ablation baseline,Parameter drift,10,4.191026820479003,4.538498341300038,4.281094754336475,2.2274911466279903,0.6696344365013334,8.773649649737608
Reward ablation baseline,Parameter drift,11,4.700222017000669,4.176967293057492,5.346983156521583,3.958528071890378,0.5024364926449765,7.730794644909667
Reward ablation baseline,Parameter drift,12,5.356137378712871,6.1290027233046995,2.8272106074854255,1.6695456494204832,0.6596748608962969,11.639208380801294
Reward ablation baseline,Preload drop,1,5.874292403741075,7.031574709064266,5.188871437708177,5.6571851141549185,0.5768206358336059,9.013344935905895
Reward ablation baseline,Preload drop,2,7.052452293365675,7.84210163517953,6.8099043911458805,4.207940810761928,0.7782965590772681,11.492246938017166
Reward ablation baseline,Preload drop,3,5.816016151020905,9.759535617698328,6.508297073038923,2.8479177983477575,0.8213667960914081,10.564302155685255
Reward ablation baseline,Preload drop,4,5.472439562853952,9.553160276303787,5.380849658464936,5.081010948122996,0.8472222749415339,10.205968176527312
Reward ablation baseline,Preload drop,5,5.312575134872604,8.692053034503706,6.271870796511398,5.030261559856558,0.8354474542366975,8.724608142698445
Reward ablation baseline,Preload drop,6,3.761150980546662,8.877582367803775,5.520010675639953,4.88792536856461,0.9,13.024324818895012
Reward ablation baseline,Preload drop,7,6.164362829168695,9.819642736431884,5.741283410135355,3.777895913531904,0.8582379455393156,9.574613786274789
Reward ablation baseline,Preload drop,8,4.826963960189992,8.041531079404882,5.569118325193034,4.6089233868064,0.8168308885007131,8.764642778427133
Reward ablation baseline,Preload drop,9,5.078038240889131,8.185228902706516,6.23405823722515,5.962087874232466,0.6841763655469386,8.279771976065911
Reward ablation baseline,Preload drop,10,5.1741455478029446,6.219943005629061,5.589888169979717,5.737081913368796,0.7705875091128109,9.877314065362599
Reward ablation baseline,Preload drop,11,5.6614627377144,8.031851039040385,7.340844180672779,3.356773539026434,0.6183463799262026,9.965955349281488
Reward ablation baseline,Preload drop,12,4.531706823230221,8.211544854633486,7.8078784764928075,3.6959652757214694,0.823111989102543,9.221823176596716
Reward ablation baseline,Afterload rise,1,6.131722249401186,6.9376252697956975,5.408977593946951,5.20999582272573,0.839346421709966,13.532624013100072
Reward ablation baseline,Afterload rise,2,4.570732070318545,8.384541553145459,5.551278683689075,5.440391778901728,0.802469650815603,10.15280580895527
Reward ablation baseline,Afterload rise,3,6.16347408080154,6.669463398190381,3.4973485327949985,7.1429945688297,0.7477959062323883,10.79045090825555
Reward ablation baseline,Afterload rise,4,5.734265987710674,8.575507538407946,5.9820889025538495,4.0355117508926,0.6743968160898817,10.648802678978814
Reward ablation baseline,Afterload rise,5,4.865715485516202,5.838267209875,5.430172361091087,4.891971908506056,0.7148685954538356,10.905443160430618
Reward ablation baseline,Afterload rise,6,5.827011075047638,7.4613589128932185,4.61449552645009,6.9779296717226575,0.8214445215228288,7.357077046150427
Reward ablation baseline,Afterload rise,7,4.714143989240089,7.3294181980976925,4.19468903247558,6.461529022025903,0.4819071936396798,9.04424092779073
Reward ablation baseline,Afterload rise,8,5.542828850374833,9.693804899190097,5.042826529910003,6.897497047239185,0.6945472759406,9.469686715744789
Reward ablation baseline,Afterload rise,9,5.907252642176018,9.707219039365105,3.0752927044980054,4.782882867161689,0.7637274341932618,10.073442621330983
Reward ablation baseline,Afterload rise,10,5.09053372695559,8.180193461574104,5.345938094462825,3.1102909501486753,0.843520169510095,12.355053148801217
Reward ablation baseline,Afterload rise,11,4.711499628673706,8.251390418281566,4.600232162422662,5.5661048942906,0.7808202603995791,10.598069097020035
Reward ablation baseline,Afterload rise,12,5.497508059881661,5.933054625302074,3.038930926644695,6.721378313038127,0.7456597715332869,7.669417986675955
Reward ablation baseline,Composite,1,5.90491276682491,10.39051496426128,11.564092202804945,7.807259514570631,0.7835227911905248,13.880671246743843
Reward ablation baseline,Composite,2,5.883550903971984,12.745488608066418,9.306149144134901,6.252605748349151,0.9,15.555959272481106
Reward ablation baseline,Composite,3,5.051167759701717,10.852732052921553,8.984382834755333,6.995049815192166,0.8812550842491791,12.922155743230656
Reward ablation baseline,Composite,4,4.927841616546059,10.29144590881343,8.604398360878475,7.797198559683043,0.9,12.856776532948532
Reward ablation baseline,Composite,5,5.264911785233453,11.55880172786715,8.955175084301011,8.26533736745736,0.8374202798820439,11.978772877480349
Reward ablation baseline,Composite,6,7.435353907930594,11.521553672001854,7.643693999600768,4.0889965319433985,0.9,13.31551711809165
Reward ablation baseline,Composite,7,6.923250217285015,10.771889300324496,10.97510722097571,6.670875231261382,0.7915123694870262,13.324215966932107
Reward ablation baseline,Composite,8,5.867983916225413,9.751454253521075,9.464244044172158,7.761899822667553,0.8269703023276102,12.48461783193756
Reward ablation baseline,Composite,9,4.408268958041719,12.264799091310763,7.43445815692373,6.558589153398103,0.8859060162339457,12.58550575786442
Reward ablation baseline,Composite,10,5.980927665071326,9.423176340650576,7.927806831267357,6.310508795029883,0.7621733501782608,13.507503099520306
Reward ablation baseline,Composite,11,6.870014247701257,11.403760539905864,8.627089687923593,6.247338107935556,0.8980354211938912,12.502239409458289
Reward ablation baseline,Composite,12,6.667186614240294,10.725826467807394,10.303098590584675,8.661952211166593,0.9,15.35330851721893
Fixed-speed baseline,Nominal,1,4.6261449321338866,2.469804896550534,1.992041188741309,1.2536541962739454,0.08598720709515073,11.523155303502877
Fixed-speed baseline,Nominal,2,7.355513003163065,3.164573394199386,1.7320775137449265,1.1766649832337113,0.08,13.331160408768024
Fixed-speed baseline,Nominal,3,6.235085208626051,3.285573749194231,2.4134320618943765,1.200239897190501,0.12879410889386625,13.378605829786308
Fixed-speed baseline,Nominal,4,5.230396651571579,3.3643216611662647,1.962744591673904,1.136172575217412,0.08,8.965133397839427
Fixed-speed baseline,Nominal,5,5.544375334103018,2.5362371069822163,1.2371516072229123,1.2295802593975615,0.11464916590528848,13.849287653049666
Fixed-speed baseline,Nominal,6,6.1540622203147635,3.118735215254967,1.5106537718406472,0.8065242300774006,0.10175155121587609,11.732335338306049
Fixed-speed baseline,Nominal,7,4.771747996480103,3.089283965006331,1.8376990928274106,1.4127454847861758,0.08,12.247072686652261
Fixed-speed baseline,Nominal,8,6.443705851071353,4.041480390126964,1.7537282392822473,0.749270494480571,0.11218954774503835,14.218658731027185
Fixed-speed baseline,Nominal,9,6.634807524125547,2.316882461948806,1.9152872695193344,1.6172646464414708,0.08,11.402179417819717
Fixed-speed baseline,Nominal,10,6.109265646470863,2.7605482392986866,1.7408130512266344,1.4532419424239662,0.09971537392154597,12.53238702330241
Fixed-speed baseline,Nominal,11,7.038027228174935,2.9565485115838213,2.4039862570501978,1.4513364486844313,0.10468472568837882,13.657008758048532
Fixed-speed baseline,Nominal,12,6.228736450447759,3.3332155322012706,1.891036728022086,1.605250676944684,0.0974839843261046,11.320054435362326
Fixed-speed baseline,Sensor noise,1,8.369012999100521,4.678101261220776,3.600690717792449,2.5367973244600814,0.10284048368085323,15.275970648570159
Fixed-speed baseline,Sensor noise,2,8.031873521566993,4.672483864767555,4.164973058925212,1.7487981710241731,0.09801451655976623,13.454119134506016
Fixed-speed baseline,Sensor noise,3,9.168925289258823,3.6156422471561944,3.078738553981609,1.713474462354536,0.11004195376222355,14.283229333600065
Fixed-speed baseline,Sensor noise,4,7.912314243880183,4.2128046153608025,4.071561804820029,3.3402078497895418,0.11330514620581064,13.58569269469487
Fixed-speed baseline,Sensor noise,5,6.823401741351881,4.729237226078667,2.798185871575612,2.312983522512378,0.10236452481213984,13.720506988922311
Fixed-speed baseline,Sensor noise,6,6.028776384102591,4.3464923089550584,2.59488997223544,2.840260572191769,0.08,18.31106566844805
Fixed-speed baseline,Sensor noise,7,7.416264002365813,3.8151249920770405,3.3579332328251152,1.395165963458754,0.1200557569161981,12.468265529549418
Fixed-speed baseline,Sensor noise,8,7.7754919646624465,4.4849016926488785,4.003639333467884,2.3569489237457524,0.1062812543157385,15.265734740382051
Fixed-speed baseline,Sensor noise,9,6.438198756852939,4.094638281587236,3.0248728825634283,2.414844697926364,0.08,13.732352269674024
Fixed-speed baseline,Sensor noise,10,8.679957453699918,5.415826312677878,3.9588143416724884,1.9273074994672519,0.10800440154104424,16.94219473180089
Fixed-speed baseline,Sensor noise,11,6.868210118929335,4.542608778188229,3.0282108606023446,2.071714634541551,0.11393898009146829,15.504199298310306
Fixed-speed baseline,Sensor noise,12,6.140556579166243,4.208076892544289,3.2912779734295405,2.808204175990925,0.09918991831259273,16.67540938078571
Fixed-speed baseline,Parameter drift,1,10.112015463600478,7.076495160140969,4.498744044077848,3.3439504930195856,0.08129300882856028,18.742098393242536
Fixed-speed baseline,Parameter drift,2,8.685775231201072,6.34939720918152,4.27993965897382,2.356108709948468,0.0993255207567813,22.493759748584694
Fixed-speed baseline,Parameter drift,3,8.077703973351062,6.705024730401289,2.6532000257628354,2.8203045124312,0.09090349762060448,16.780546466120235
Fixed-speed baseline,Parameter drift,4,7.8311884198455175,7.010215958318186,5.286791986202342,3.0042897896359726,0.12043102672955755,18.888897665499538
Fixed-speed baseline,Parameter drift,5,9.090156327842163,5.224218175591069,5.30412424547365,3.797134502898352,0.10411259835443638,20.049616176664653
Fixed-speed baseline,Parameter drift,6,9.813876477550485,7.071707173184884,4.236481902488114,3.5741084949002198,0.12470930946676771,18.537324358583735
Fixed-speed baseline,Parameter drift,7,7.456915000842839,5.2375561915215165,3.658585574876638,4.807649493625937,0.11654703397966445,20.092135070368155
Fixed-speed baseline,Parameter drift,8,9.059935145459548,6.458072413453491,4.419835539759575,3.082530788029959,0.10080836679417197,17.805072107747716
Fixed-speed baseline,Parameter drift,9,10.112205865257092,7.589474168218891,4.7226063436749675,2.8270330061215416,0.11392668838266212,21.153836991227923
Fixed-speed baseline,Parameter drift,10,9.554908952206352,5.652855679567069,4.12741801498413,3.059340726938186,0.10654091137756287,18.649840951245555
